#OTUID	taxonomy	confidence
2d76c5fb718df2d989fba9b22a8caca5	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Sapphirina;species_Sapphirina_darwinii	0.7948370486807548
2331c2bd423205f1e04985a70219b5e3	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Ceratoperidiniaceae;genus_Ceratoperidinium;species_Ceratoperidinium_falcatum	0.9645123348824968
75af73278672758698c0d1ce3236dc1f	 kingdom_Eukaryota;supergroup_Archaeplastida;division_Streptophyta;class_Embryophyceae;order_Embryophyceae_X;family_Embryophyceae_XX	0.9999999999793117
e48a262f1edc18f964e083e8a4276195	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-1;genus_Dino-Group-I-Clade-1_X;species_Dino-Group-I-Clade-1_X_sp.	0.9999999999924682
3579ad6ec0eba3859d2ca15849571492	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.999481986608789
1faf06c828c8ae3dbcb907166b2c6465	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-1;genus_Dino-Group-I-Clade-1_X;species_Dino-Group-I-Clade-1_X_sp.	0.9999999999997158
e4bfaccabf8be41154f82f97ed491779	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999999107590196
c056267d6538b587f5001d580bea171e	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9999760377708182
af8b7697bf4cb5d6a8181c5b7a236021	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-III;family_Dino-Group-III_X;genus_Dino-Group-III_XX;species_Dino-Group-III_XX_sp.	0.9999948915892414
dd21a3f1ddeba5d3b41dbfc3424fbd54	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Collodaria;family_Collosphaeridae;genus_Collosphaera;species_Collosphaera_tuberosa	0.9990315991387864
b5326438cbf8b4eafc8522395d8606d7	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Hydrozoa	0.9999999983526249
bf527c18327f7dea61a19bd4f4e9dfe6	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9955825083196086
50a8779ecfc497ee0f5dfbd318682168	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Maxillopoda_X;species_Maxillopoda_X_sp.	0.9143051349716402
abb7e97553a7dd87d86d763f45d2406d	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Calocalanus;species_Calocalanus_minutus	0.9993872858441505
f219109664b1165e632746e6b21eb983	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-A;order_RAD-A_X;family_RAD-A_XX;genus_RAD-A_XXX;species_RAD-A_XXX_sp.	0.9999980954540835
2cd05df89a6103109b36189f24cd899f	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Copilia;species_Copilia_mirabilis	0.9999978181825994
7465b879a995a39ffa1b8cdddd3700f6	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Calocalanus;species_Calocalanus_sp.	0.9999940878832633
d15d3ac868161df8bd89b09ad86de839	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Hydrozoa	0.9999998972812815
bd9609591344f93e92982528502461e7	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999912850220526
be28ef3fa4d50b80f3ca50377f8e1e65	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Peridiniales;family_Blastodiniaceae;genus_Blastodinium	0.9995247277248972
37b51cb099458a8d0bcc6c504e3eae23	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9944924412763038
4b8284bce19195b961bc3cea36fe066f	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.871376722058151
f657c079c9edbedb221b11edf181dec9	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9944297649093445
04886feec9a4fb193114c59b99a109d3	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-2;genus_Dino-Group-I-Clade-2_X;species_Dino-Group-I-Clade-2_X_sp.	0.9999999142773995
df20af2a3ee70f06a78af31990ddc3b9	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gonyaulacales;family_Goniodomataceae;genus_Goniodoma;species_Goniodoma_polyedricum	0.9999999896549241
309ddcd6ea872dec3304ef6f1796e278	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.999706256141624
cdab169726b0d9ce67c6daf199779598	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Collodaria;family_Collosphaeridae;genus_Acrosphaera;species_Acrosphaera_sp.	0.9966386362327067
dfe5a15aee530044591a72d3ba1696ae	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Mollusca;order_Gastropoda;family_Heterobranchia	0.9904692591822256
1a5152e019db29afd491eb4f8475c4d6	 kingdom_Eukaryota;supergroup_Archaeplastida;division_Chlorophyta;class_Mamiellophyceae;order_Mamiellales;family_Bathycoccaceae;genus_Bathycoccus;species_Bathycoccus_prasinos	0.9999999998258602
f462004b23423ac66dbeabd39a9443c9	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Collodaria;family_Sphaerozoidae;genus_Rhaphidozoum;species_Rhaphidozoum_acuferum	0.9998322881540497
e5ccc90c58e67d812c8b824d00974a75	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Collodaria;family_Collophidiidae;genus_Procyttarium;species_Procyttarium_primordialis	0.9117834793864626
f28328445156d16640f783a7b200ea73	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Spumellarida;family_Spumellarida-Group-I;genus_Spumellarida-Group-I_X;species_Spumellarida-Group-I_X_sp.	0.9999315226165835
c646193f7ee57fd81aad26bf7a6c97d4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.989354296403914
a3996132d731b7c0ac73fb35a20437fe	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9999953333201893
a6b481578acb3c8f31440c8066e5a62c	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-3;genus_Dino-Group-II-Clade-3_X;species_Dino-Group-II-Clade-3_X_sp.	0.9999992330241795
21ea935917bcb6aecc6a7dc12496c123	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Pleuromamma	0.9978695575800457
3042c65ddc00ee95f3948d2b84e2aef3	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-A;order_RAD-A_X;family_RAD-A_XX;genus_RAD-A_XXX;species_RAD-A_XXX_sp.	0.9999999999975273
4a7aaa49ec92803a1e7beade16eab01d	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9997596343214937
2c6cd7e38ae6dcd9ead8700f83c7268e	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-A;order_RAD-A_X;family_RAD-A_XX;genus_RAD-A_XXX;species_RAD-A_XXX_sp.	0.9999999816601532
1bd31cc1d89858388ce9322df2cc9b0b	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999999857620027
af1d0e2a731fd0f3c3f12f334455f6ca	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999999545708828
70af86d0578993feeb11d79efa6923fe	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.999987334818301
140bd8b1d3013bed8a6024a451d8b222	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9979127124916415
21af8220d6d1a1c2dc2dc9661ea39110	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.7390418328233903
666fe7d1c70590685ce6fdb05d8d8bf6	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9998578311921574
35c752ecfbd5ba420befbd983523aaef	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9745860543685312
b40b07e1b08d0b5782060435e15f6179	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I_X;genus_Dino-Group-I_XX;species_Dino-Group-I_XX_sp.	0.9999999999840554
f5494aa4fbac68aaa4178cf7a33f8e2e	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Kareniaceae	0.7275401950070551
60709600366184e72fa45cffeee8f751	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.9986873743653503
410223f19fb3c1e51e87f848e90510a0	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II	0.9848174061788688
bf76d7bb705d878540a25f3191fb5b02	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9993465549814387
31e1d6fb0816a00df89e9bdf63d42111	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999972636818507
cb8c9b079bd3c52d60c0b29022c07b1e	 kingdom_Eukaryota;supergroup_Archaeplastida;division_Streptophyta;class_Embryophyceae;order_Embryophyceae_X;family_Embryophyceae_XX;genus_Cryptomeria;species_Cryptomeria_japonica	0.7057444329449886
0e73aba2cfdc6318df3421187b4ad47e	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999889789779817
03464d0bcafcfb2e59c6d3c3d722577a	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Warnowiaceae;genus_Warnowia;species_Warnowia_sp.	0.9853827324593819
7329618d04d976ab9af3a8b544c50413	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-B;order_RAD-B_X;family_RAD-B-Group-I;genus_RAD-B-Group-I_X;species_RAD-B-Group-I_X_sp.	0.999999997778275
1ac3a64f01be927188ed4b5923eaa90d	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Chytriodiniaceae;genus_Chytriodinium;species_Chytriodinium_roseum	0.9111031215738667
0dec418ca588e7c3e53a45d8497afd88	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-10-and-11;genus_Dino-Group-II-Clade-10-and-11_X;species_Dino-Group-II-Clade-10-and-11_X_sp.	0.9999197225167069
7e78fe933a31246f9f3ca867536846da	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Maxillopoda_X;species_Maxillopoda_X_sp.	0.9934652122629775
8f6843116674810b82b9c0098a36ad39	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-2;genus_Dino-Group-I-Clade-2_X;species_Dino-Group-I-Clade-2_X_sp.	0.9999998639559727
07873aac86e713c6895c42f334b4b1d4	 kingdom_Eukaryota;supergroup_Alveolata;division_Apicomplexa;class_Apicomplexa_X;order_Gregarines;family_Cephaloidophoroidea;genus_Cephaloidophoroidea_X;species_Cephaloidophoroidea_X_sp.	0.999997138033538
0455a5c801b460e5b4a81314109db8f7	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Hydrozoa	0.9999999963376803
6f8818d19a6ce7bcd61bdcb2bda93eeb	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Scyphozoa;genus_Pelagia;species_Pelagia_noctiluca	0.9623795830417263
b8d2cbc80658824e468245983c45be0b	 kingdom_Eukaryota;supergroup_Alveolata;division_Apicomplexa;class_Apicomplexa_X;order_Gregarines;family_Cephaloidophoroidea;genus_Cephaloidophoroidea_X;species_Cephaloidophoroidea_X_sp.	0.9989232502612845
72eca6f22d3397d6f029f74ccded493c	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Maxillopoda_X;species_Maxillopoda_X_sp.	0.8884770749939012
0b4a9b2112f0aafffd56b7bfddabce6c	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II	0.9999931928847462
5c8005801166ff86a8e747de5215ae89	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-A;order_RAD-A_X;family_RAD-A_XX;genus_RAD-A_XXX;species_RAD-A_XXX_sp.	0.999999981333872
074fec9cf5c81d5eeace08abe75f7412	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda	0.9994422451542537
866f694480a6d7182366874854a3deed	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9996496881757323
da1ce130c12e2cb81f738efec23a8ce4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-4;genus_Dino-Group-I-Clade-4_X;species_Dino-Group-I-Clade-4_X_sp.	0.9999996147582411
782fe3a95e79b785f0fcdefff74ec540	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Oligohymenophorea;order_OLIGO5;family_OLIGO5_X;genus_OLIGO5_XX;species_OLIGO5_XX_sp.	0.9999999613995109
f466b489349372bb2fe1822ffdca0821	 kingdom_Eukaryota;supergroup_Excavata;division_Discoba;class_Heterolobosea;order_Heterolobosea_X;family_Vahlkampfiidae;genus_Tetramitus;species_Tetramitus_sp.	0.9999987325432261
c404f6dee6eb811b2d19eadad799d63b	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9911155242094885
58ecd08458f615c040dc6ad666e4cca6	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Fungi;class_Ascomycota;order_Pezizomycotina;family_Dothideomycetes	0.9999700196451217
46cf8a5e30d381425ef4f81f6bd91aab	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9998168558089793
eb771b5dcef92e39d2c5c4f068e84331	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-V;family_Dino-Group-V_X;genus_Dino-Group-V_XX;species_Dino-Group-V_XX_sp.	0.9999999993171969
4827441d3b916a2dbedf7d8651c43580	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999998683610245
6fa14350c319303247a652167547e72f	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales	0.7795507694349718
27b7d62b3a330e071082265f4990d9bb	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Hydrozoa	0.9999998480660157
c5babdc19a42548afb8e29b72cae1df2	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Spumellarida;family_Spumellarida-Group-I;genus_Spumellarida-Group-I_X;species_Spumellarida-Group-I_X_sp.	0.9983706556791805
74e27e47e725e9909472fc18d0a089de	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-16;genus_Dino-Group-II-Clade-16_X;species_Dino-Group-II-Clade-16_X_sp.	0.9999998654335605
b608e9ca4ae033f0cf7c9c5eb3bffaf7	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Kareniaceae;genus_Karlodinium;species_Karlodinium_sp.	0.9331441349130103
c0ff559b6d4a45792b77691679b5755f	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida	0.9522690141704634
aa79273fe4c339741e6a6b6ae63043c4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999921462378429
7658a120608bb5042460e3d9b0b2e984	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales	0.8169099081621826
d59273f1d88f093533f1d80fb2f2c1ff	 kingdom_Eukaryota;supergroup_Stramenopiles;division_Ochrophyta;class_Bacillariophyta;order_Bacillariophyta_X;family_Radial-centric-basal-Coscinodiscophyceae;genus_Leptocylindrus;species_Leptocylindrus_convexus	0.9999986828918429
5ba0a38596397987876ba5e2f3639f21	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Spumellarida;family_Spumellarida-Group-I;genus_Spumellarida-Group-I_X;species_Spumellarida-Group-I_X_sp.	0.9789063053667543
4a9902c9d5be18ccade7c2d2158d78f2	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Oithona;species_Oithona_sp.	0.9953180955060389
ef6b2b972068afcadaf730d9f82f6eef	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Peridiniales;family_Blastodiniaceae;genus_Blastodinium;species_Blastodinium_contortum	0.9999885191895097
b09c28f5a81aa72987468d702062c7bf	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-6;genus_Dino-Group-I-Clade-6_X;species_Dino-Group-I-Clade-6_X_sp.	0.9999756353393404
6f128d6a7cf2d065d04b424ff5e9a5b6	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999955867016382
8df18bb0ce24f82f4baaabfe8754d828	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-3;genus_Dino-Group-I-Clade-3_X;species_Dino-Group-I-Clade-3_X_sp.	0.9999999999733689
f69266d55d72fabe6d5dbea75ed2ad29	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Maxillopoda_X;species_Maxillopoda_X_sp.	0.9795035502818196
081a008bdd7d5167496e5b7d9af51c78	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Opisthokonta_X;class_Opisthokonta_XX;order_Opisthokonta_XXX;family_Opisthokonta_XXXX;genus_Opisthokonta_XXXXX;species_Opisthokonta_XXXXX_sp.	0.9999999999998579
6df4f9ba5516ee8994d44314c20c15f8	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999999891933556
8e8dd67c0e20a4632a40f09279c800ab	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Spumellarida;family_Spumellarida-Group-I;genus_Spumellarida-Group-I_X;species_Spumellarida-Group-I_X_sp.	0.9788567690469757
a8476ec81a90e20d4faabcbd5e9dc5e4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae;order_Gymnodiniales;family_Warnowiaceae;genus_Warnowia;species_Warnowia_sp.	0.9927044010784195
dce389884069d2d37e82f3d6a8e69fb1	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-6;genus_Dino-Group-II-Clade-6_X;species_Dino-Group-II-Clade-6_X_sp.	0.9995146144013424
2f27689cd6144458638952f87cd74b28	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9999572945953529
8b1f82737ea686ae1a165f1db1e78f59	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.9999950082097713
8cb5bfbbc476dd181b24db459e70479c	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-5;genus_Dino-Group-I-Clade-5_X;species_Dino-Group-I-Clade-5_X_sp.	0.9999506341610335
5695dc76d8bca621c545fdb1a31d7bb0	 kingdom_Eukaryota;supergroup_Alveolata;division_Apicomplexa;class_Apicomplexa_X;order_Gregarines;family_Cephaloidophoroidea;genus_Cephaloidophoroidea_X;species_Cephaloidophoroidea_X_sp.	0.999988809199043
fb60d00211e720ad628df0b4e1c205a4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9999606111357107
c0609e40ee72ae28a191b4c0337b06e9	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Euchaeta;species_Euchaeta_indica	0.8300215550606546
828b6771f1506fb40485c2f22670db15	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Arthropoda;order_Crustacea;family_Maxillopoda;genus_Delibus	0.9996870158437015
3c353f61faea526bb76d0c867a441e0c	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II-Clade-7;genus_Dino-Group-II-Clade-7_X;species_Dino-Group-II-Clade-7_X_sp.	0.9999156715674381
1a58b870c1b526193909fafcbac805cc	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-1;genus_Dino-Group-I-Clade-1_X;species_Dino-Group-I-Clade-1_X_sp.	0.9999999994296331
4e4b9c36479871367c50fe68a5cddc62	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-1;genus_Dino-Group-I-Clade-1_X;species_Dino-Group-I-Clade-1_X_sp.	0.9999999976474214
11e27711ac840a677673a50ad888ce7b	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_RAD-A;order_RAD-A_X;family_RAD-A_XX;genus_RAD-A_XXX;species_RAD-A_XXX_sp.	0.9964888752625832
c48491e45dfe9116bcbca2999b965301	 kingdom_Eukaryota;supergroup_Hacrobia;division_Telonemia;class_Telonemia_X;order_Telonemia_XX;family_Telonemia-Group-2;genus_Telonemia-Group-2_X;species_Telonemia-Group-2_X_sp.	0.9988907936335101
e9c08adede679c8097e6167748e70060	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Dinophyceae	0.8799096577878246
4c6effbce4a873f50e45b97a347da47c	 kingdom_Eukaryota;supergroup_Alveolata;division_Ciliophora;class_Spirotrichea;order_Strombidiida_G;family_Strombidiida_G_X;genus_Strombidium_G_X	0.7544267092686691
3ef45de25c067c94bccfaac1acd13a1e	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-II;family_Dino-Group-II_X;genus_Dino-Group-II_XX;species_Dino-Group-II_XX_sp.	0.8023355605061391
754c7988f4dfbfd9893aa173d75754f4	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-I;family_Dino-Group-I-Clade-2;genus_Dino-Group-I-Clade-2_X;species_Dino-Group-I-Clade-2_X_sp.	0.9998480798743951
3e253ef6d4311c68ee0769ae209e3cf6	 kingdom_Eukaryota;supergroup_Alveolata;division_Dinoflagellata;class_Syndiniales;order_Dino-Group-V;family_Dino-Group-V_X;genus_Dino-Group-V_XX;species_Dino-Group-V_XX_sp.	0.9999999983090788
5102163e3f58e20f3c89923f0e2c1b7e	 kingdom_Eukaryota;supergroup_Opisthokonta;division_Metazoa;class_Cnidaria;order_Cnidaria_X;family_Hydrozoa	0.9982759539601407
89d648be917c9b9f4d3300b6f44991fe	 kingdom_Eukaryota;supergroup_Rhizaria;division_Radiolaria;class_Polycystinea;order_Collodaria;family_Collosphaeridae;genus_Collosphaera;species_Collosphaera_tuberosa	0.9999851869099885
